age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,total_contact
57,0.666666667,3287,22,5,867,0,84,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.925580779
32,0.333333333,131,22,5,522,0,183,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.783901544
64,0,109,23,5,706,0,225,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.783901544
33,0.666666667,224,23,5,342,0.693147181,107,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.925580779
36,0.666666667,538,23,5,339,0,183,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.160020917
43,0.333333333,774,24,5,482,0,91,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
27,0.333333333,3145,25,5,374,0,179,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.783901544
47,0.666666667,334,28,5,614,1.098612289,94,1.704748092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.646733697
39,0.666666667,393,28,5,325,0,94,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.618782765
26,0.666666667,222,28,5,247,0,63,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.783901544
45,0.333333333,2724,28,5,359,0.693147181,182,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
58,0,3109,29,5,295,0,287,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.049655444
23,0.333333333,488,29,5,205,0,91,0.916290732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.925580779
35,0.333333333,978,29,5,660,0.693147181,182,1.386294361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.349803253
33,0.666666667,718,29,5,271,0,84,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.925580779
41,0.333333333,985,30,5,274,0.693147181,391,1.871802177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.708981543
21,0.333333333,2488,30,5,258,1.791759469,169,0.916290732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.432700734
55,0.333333333,8304,1,5,201,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
30,0.333333333,0,1,5,318,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
31,0.666666667,515,1,5,296,1.609437912,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.049655444
65,0.333333333,952,2,5,310,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
51,0.666666667,0,7,5,302,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.420900916
35,0.666666667,3544,8,5,380,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.420900916
63,0.333333333,1490,8,5,506,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.420900916
63,0,48,9,5,251,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
39,0.333333333,276,9,5,334,0.693147181,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.618782765
30,0.333333333,799,13,5,674,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.420900916
21,0.333333333,53,14,5,270,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
27,0.333333333,861,14,5,212,1.386294361,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.925580779
66,0.333333333,4041,14,5,713,0.693147181,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.618782765
32,0.666666667,46,14,5,485,0.693147181,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.618782765
64,0.333333333,3189,15,5,208,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.420900916
38,0.666666667,2946,16,5,605,1.098612289,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.783901544
24,0.333333333,403,17,5,247,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.420900916
30,0.333333333,436,17,5,1720,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.420900916
49,0.666666667,1071,17,5,169,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
36,0.333333333,1031,17,5,282,1.386294361,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.925580779
32,0.666666667,705,17,5,544,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
20,0.333333333,153,21,5,100,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.420900916
30,0.333333333,315,23,5,1407,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
59,0.666666667,5397,23,5,671,1.098612289,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.783901544
37,0.666666667,1188,24,5,310,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
29,0.333333333,825,25,5,472,0.693147181,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
49,0.333333333,293,28,5,452,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
68,0,476,28,5,363,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.420900916
22,0.333333333,1796,28,5,369,1.098612289,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.783901544
31,0.333333333,54,29,5,401,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.420900916
33,0.666666667,3143,29,5,421,0.693147181,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
32,0.666666667,3255,29,5,167,0.693147181,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.618782765
32,0.666666667,4071,30,5,319,0.693147181,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
39,0.666666667,494,10,2,106,0.693147181,478,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.049655444
72,0.333333333,951,12,2,229,1.098612289,339,0.405465108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.925580779
64,0,2140,16,2,881,1.098612289,155,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.049655444
47,0.666666667,334,26,2,360,0,326,1.609437912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.432700734
28,0.666666667,832,29,2,433,1.098612289,342,0.405465108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.925580779
27,0.333333333,6036,31,2,175,0,181,0.405465108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.618782765
77,0,29340,15,2,257,0,91,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.783901544
82,0,0,15,2,506,0.693147181,195,0.405465108,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.783901544
60,0.333333333,8332,16,2,279,0,194,1.504077397,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.349803253
60,0.333333333,514,16,2,263,0,124,1.704748092,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.509249185
46,0.666666667,624,18,2,420,0,276,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.618782765
59,0.666666667,3342,18,2,467,0.693147181,188,1.386294361,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.349803253
35,0.333333333,1227,18,2,593,1.386294361,90,1.386294361,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1.509249185
54,0.333333333,2693,22,2,222,0,188,1.386294361,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.259407511
23,0.333333333,488,30,2,236,0,92,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.783901544
80,0,235,31,2,577,0,223,0.916290732,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.925580779
52,0.333333333,1416,10,2,436,0.693147181,182,0.405465108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
80,0,155,12,2,290,0,93,0.693147181,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.783901544
46,0.333333333,640,12,2,215,0,182,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.049655444
36,0.666666667,495,12,2,213,1.098612289,182,1.386294361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.432700734
74,0.666666667,1843,15,2,192,0,185,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
35,0.333333333,262,15,2,427,0,181,0.916290732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.925580779
41,0.333333333,6046,15,2,300,1.791759469,182,0.693147181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1.349803253
38,0.333333333,465,16,2,180,0,302,0.916290732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.925580779
53,0.333333333,1796,16,2,295,0,91,0.693147181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.783901544
29,0.666666667,874,16,2,231,0,181,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.783901544
54,0.333333333,0,18,2,362,0,290,0.916290732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.925580779
46,0.666666667,273,18,2,910,0.693147181,184,1.098612289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.160020917
31,0.666666667,3384,22,2,247,1.098612289,187,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.160020917
43,0.666666667,2367,22,2,173,0.693147181,181,1.098612289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.160020917
60,0.333333333,3735,22,2,248,0,90,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.580352332
72,0,4657,23,2,255,0,91,1.609437912,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.432700734
29,0.666666667,3290,23,2,136,0,291,0.693147181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.783901544
30,0.333333333,1681,23,2,128,0,106,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.783901544
43,0.333333333,774,25,2,101,0,421,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.618782765
62,0.666666667,3371,25,2,187,0,178,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
57,0.666666667,10583,25,2,272,0,178,1.386294361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.259407511
30,0.666666667,916,29,2,92,0.693147181,90,0.693147181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.925580779
57,0.666666667,3287,30,2,277,0.693147181,337,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.783901544
47,0.666666667,288,31,2,193,0,181,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.618782765
61,0.333333333,2801,10,2,239,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.420900916
37,0.333333333,1978,11,2,335,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
61,0.333333333,4608,12,2,212,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
67,0,2027,15,2,161,0.693147181,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.618782765
71,0.666666667,3561,15,2,577,1.945910149,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1.259407511
38,0.333333333,76,16,2,261,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
35,0.333333333,295,17,2,473,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0.420900916
22,0.666666667,780,17,2,272,1.098612289,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.783901544
35,0.333333333,304,18,2,237,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
25,0.333333333,303,18,2,265,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
52,0.333333333,436,22,2,95,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0.420900916
22,0.333333333,283,22,2,254,0.693147181,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.618782765
35,0.666666667,5958,22,2,215,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.420900916
29,0.666666667,655,23,2,273,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
28,0.666666667,866,23,2,191,0.693147181,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.618782765
37,0.333333333,2678,25,2,156,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.420900916
33,0.666666667,4176,26,2,288,1.098612289,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.783901544
39,0.666666667,393,26,2,281,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.420900916
56,0.666666667,1947,30,2,110,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.420900916
33,0.666666667,7608,30,2,238,1.386294361,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.925580779
44,0.666666667,558,31,2,262,0.693147181,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.618782765
74,0.333333333,935,5,4,226,0,99,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.783901544
37,0.666666667,2283,6,4,243,0.693147181,98,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.925580779
31,0.333333333,136,12,4,228,0.693147181,267,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.783901544
37,0.666666667,393,14,4,567,1.098612289,275,1.098612289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.259407511
64,0.333333333,1612,18,4,336,0,89,1.252762968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.160020917
41,0.666666667,1,18,4,327,0.693147181,361,0.916290732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1.049655444
58,0.333333333,1230,20,4,420,0,87,0.405465108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.618782765
46,0.333333333,706,21,4,588,0,386,0.916290732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.925580779
51,0.666666667,2635,21,4,407,1.098612289,74,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.349803253
71,0,3230,24,4,341,0.693147181,133,0.916290732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.049655444
52,0.333333333,726,24,4,699,0,378,1.704748092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.509249185
27,0.666666667,2781,24,4,168,0,389,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.618782765
28,0.333333333,1925,25,4,252,0,88,1.098612289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.049655444
59,0,1727,25,4,500,1.386294361,358,0.693147181,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.160020917
31,0.333333333,846,26,4,405,1.098612289,205,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.049655444
47,0.333333333,973,27,4,489,0,479,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.618782765
28,0.666666667,128,27,4,460,0,414,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.618782765
23,0.333333333,922,28,4,538,0.693147181,184,1.704748092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.580352332
29,0.333333333,2929,5,4,232,0,89,1.098612289,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.049655444
37,0.666666667,88,6,4,195,0,90,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.925580779
53,0.333333333,1004,13,4,393,0,84,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.618782765
37,0.666666667,29,14,4,404,0.693147181,183,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.925580779
56,0.333333333,448,17,4,556,0,181,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.783901544
27,0.666666667,39,17,4,379,0,258,1.791759469,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.580352332
29,0.333333333,1070,19,4,30,0,357,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0.618782765
37,0.666666667,3236,20,4,291,0.693147181,202,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.259407511
31,0.333333333,2616,21,4,374,0,185,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.783901544
25,0.333333333,3713,24,4,323,0.693147181,353,0.916290732,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.049655444
56,0.666666667,12356,26,4,410,0,551,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1.160020917
40,0.333333333,2266,26,4,175,1.098612289,89,1.504077397,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.509249185
39,0.333333333,265,27,4,93,0,555,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0.783901544
26,0.333333333,4613,28,4,663,1.098612289,196,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.049655444
45,0.333333333,205,4,4,552,0,90,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
48,0.333333333,1730,4,4,361,0,89,0.916290732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.925580779
60,0,5,4,4,494,0,95,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.783901544
29,0.666666667,19,4,4,268,0,88,1.098612289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.049655444
77,0.666666667,7802,4,4,421,0,92,0.693147181,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.783901544
33,0.333333333,1697,4,4,489,0,182,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.618782765
35,0.666666667,415,4,4,164,0.693147181,89,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.925580779
64,0.333333333,2352,4,4,153,0.693147181,182,1.871802177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.708981543
80,0,155,4,4,209,0,53,0.916290732,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.925580779
33,0.666666667,79,5,4,389,0,195,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.049655444
41,0.666666667,1646,5,4,258,0,90,1.504077397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1.349803253
46,0.333333333,640,6,4,246,0,55,1.252762968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.160020917
67,0.333333333,704,6,4,613,0,87,0.916290732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.925580779
36,0.666666667,994,6,4,211,0,90,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.259407511
51,0.666666667,0,7,4,662,0.693147181,66,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.925580779
35,0.666666667,62,7,4,226,0.693147181,88,1.098612289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.160020917
53,0.666666667,3634,7,4,211,1.386294361,88,1.609437912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.646733697
46,0.666666667,273,10,4,583,1.791759469,53,1.386294361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.646733697
78,0.333333333,3417,12,4,309,0,181,0.405465108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.618782765
42,0.666666667,27696,12,4,176,0.693147181,89,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.259407511
34,0.333333333,1076,12,4,152,0,182,1.386294361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.259407511
34,0.333333333,133,12,4,171,0.693147181,181,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.049655444
66,0.333333333,587,12,4,457,0.693147181,392,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.925580779
54,0.666666667,1624,12,4,166,1.098612289,182,1.791759469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.708981543
33,0.333333333,386,12,4,317,0,181,1.252762968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.160020917
19,0,608,12,4,236,0,180,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.783901544
24,0.333333333,598,12,4,762,0,182,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.783901544
29,0.666666667,3290,12,4,430,0,50,0.916290732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.925580779
28,0.333333333,4745,12,4,360,0,181,1.252762968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1.160020917
31,0.666666667,533,12,4,372,0,90,1.791759469,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1.580352332
54,0,4401,13,4,414,0,183,0.693147181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.783901544
54,0.333333333,2206,13,4,260,0,91,1.098612289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1.049655444
77,0,3324,13,4,289,0,91,1.252762968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.160020917
40,0.333333333,260,13,4,306,0,181,1.252762968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.160020917
63,0.666666667,0,13,4,263,0,181,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.783901544
37,0.666666667,2987,13,4,216,0,87,1.791759469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.580352332
48,0.333333333,1230,13,4,328,0.693147181,182,0.916290732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1.049655444
